model,sample_idx,d_n_nocot,d_n_cot,hcds_q,n_features_used_n_nocot,n_features_used_n_cot
instruct,0,6.836753757527038,0.16571216006514666,6.671041597461891,3,4
instruct,1,2.1062288892239653,0.03546023643345042,2.070768652790515,3,4
instruct,2,1.9021893201501392,2.0462042585040456,-0.14401493835390644,3,4
instruct,3,1.8672031594881795,0.03897586859729463,1.8282272908908848,3,4
instruct,4,3.603745892097834,0.09689989295201673,3.506845999145817,3,4
instruct,5,4.673884412677491,0.05428023631736245,4.619604176360129,3,4
instruct,6,2.931745995408982,0.05258068037993524,2.879165315029047,4,4
instruct,7,3.3862081637717525,0.02823557895710449,3.357972584814648,3,4
instruct,8,3.412030322351806,2.931327793353165,0.48070252899864085,3,4
instruct,9,1.5750519469442503,0.025465459538461688,1.5495864874057887,3,4
instruct,10,1.4658753327881378,0.059307375037674026,1.4065679577504637,2,3
instruct,11,3.1201495428672508,1.4678052755663964,1.6523442673008544,3,4
instruct,12,2.487408058626089,2.046025858674522,0.44138219995156724,3,4
instruct,13,4.826876438027755,2.931290916274935,1.8955855217528197,3,4
instruct,14,2.4690726049793876,0.08518475088076138,2.383887854098626,3,4
instruct,15,2.9829324433365816,1.4674361077430964,1.5154963355934852,2,3
instruct,16,1.7327204423479632,0.13559746430215092,1.5971229780458123,3,4
instruct,17,2.5888085783131887,0.029020603715385618,2.559787974597803,3,4
instruct,18,3.619596630449159,0.02532740553269619,3.594269224916463,3,4
instruct,19,3.7235475311824886,0.05720536479996707,3.6663421663825213,3,4
instruct,20,3.3452450369815376,0.011445926896157754,3.33379911008538,3,4
instruct,21,2.0320114958338213,0.02602917156122786,2.0059823242725936,3,4
instruct,22,4.404653010195524,1.467782229702689,2.936870780492835,2,3
instruct,23,3.5013083290361053,2.8574515224417425,0.6438568065943628,3,4
instruct,24,1.6244406115138683,1.4659554674662931,0.1584851440475752,3,4
instruct,25,1.9721985695119988,4.337576753063837,-2.3653781835518384,3,4
instruct,26,1.7182401044603273,0.010101635552118737,1.7081384689082086,3,4
instruct,27,1.7246699065869469,0.06527369021558227,1.6593962163713645,3,4
instruct,28,1.5996264258269006,1.465723641951242,0.13390278387565857,3,4
instruct,29,6.644469419718764,1.4655973843292949,5.178872035389469,4,4
instruct,30,3.2052933569451967,0.07164901670877644,3.1336443402364202,3,4
instruct,31,1.705422934838345,0.03278137078529353,1.6726415640530514,2,3
instruct,32,1.5935702951185946,0.012638516790364651,1.58093177832823,3,4
instruct,33,4.442084310804722,4.083099808539159,0.3589845022655629,3,4
instruct,34,2.1080472755360424,0.07335335755769257,2.03469391797835,3,4
instruct,35,1.6689422698186824,2.9313134505410288,-1.2623711807223463,3,4
instruct,36,4.632607723393679,4.0830158042117315,0.5495919191819478,3,4
instruct,37,2.4228070114695672,1.4655363860811015,0.9572706253884657,3,4
instruct,38,3.4264471277351785,1.466024457845608,1.9604226698895704,3,4
instruct,39,0.08036664475194033,2.9309685864076633,-2.850601941655723,4,4
instruct,40,3.8016029416318555,5.780397273457575,-1.978794331825719,3,4
instruct,41,1.9681569858625259,0.07064816198116353,1.8975088238813624,2,3
instruct,42,3.4566335571057656,0.036968314774352584,3.419665242331413,3,4
instruct,43,2.1848139254608556,1.4657529411564032,0.7190609843044524,3,4
instruct,44,1.865600465662864,0.041541675106277154,1.8240587905565868,3,4
instruct,45,4.08433714982244,2.930953770994237,1.1533833788282033,4,4
instruct,46,2.2289061162180195,0.01054620786383531,2.2183599083541843,3,4
instruct,47,1.6825715475903336,0.033180767339391126,1.6493907802509424,3,4
instruct,48,1.9274508232493337,0.005106715165412279,1.9223441080839214,3,4
instruct,49,1.9236596608261514,0.009190405375582356,1.9144692554505691,3,4
thinking,0,1.7813666484470467,2.895298438612385,-1.1139317901653383,4,4
thinking,1,4.178828967942183,4.074636209881241,0.10419275806094142,4,4
thinking,2,1.6270797981945042,1.6158756256986462,0.011204172495858034,4,4
thinking,3,1.7711177999359358,1.7558249333950005,0.015292866540935313,4,4
thinking,4,2.82235044199526,3.2516720889225783,-0.4293216469273182,4,4
thinking,5,3.6644896330047576,2.45690956246503,1.2075800705397275,4,4
thinking,6,1.847204141287155,1.2139761427630977,0.6332279985240572,4,4
thinking,7,0.1529396781910387,2.3193412495907317,-2.166401571399693,4,4
thinking,8,2.3176458112016864,1.3014285718793515,1.016217239322335,4,4
thinking,9,1.4726478691731713,0.46741219415344026,1.005235675019731,4,4
thinking,10,2.84457163926326,1.1572908614882815,1.6872807777749783,3,3
thinking,11,3.8218863504293688,3.2782138816367126,0.5436724687926562,4,4
thinking,12,0.5787622303386402,0.6282285062225808,-0.04946627588394059,4,4
thinking,13,1.1139615897948294,0.5807209683119274,0.533240621482902,4,4
thinking,14,2.211616628945326,1.5709203681618347,0.6406962607834912,4,4
thinking,15,0.5885083495374998,3.5080831367706318,-2.919574787233132,3,3
thinking,16,2.933270315652514,3.107590003944635,-0.17431968829212074,4,4
thinking,17,1.1649830579425144,2.3720902533231687,-1.2071071953806543,4,4
thinking,18,1.958125378818572,1.1727720621966045,0.7853533166219675,4,4
thinking,19,1.1598250096434133,4.7321021298588475,-3.572277120215434,4,4
thinking,20,3.3281781241594883,3.550852527741808,-0.2226744035823196,4,4
thinking,21,2.6747232809347485,3.264376679487661,-0.5896533985529127,4,4
thinking,22,2.701517975761385,2.531294040428302,0.170223935333083,3,3
thinking,23,3.2845777480645215,2.6183079893063694,0.6662697587581521,4,4
thinking,24,1.0486109548636366,2.366228823781217,-1.3176178689175804,4,4
thinking,25,3.367608601463228,3.6745820045990034,-0.3069734031357756,4,4
thinking,26,1.7467873482984067,3.4435777108744547,-1.696790362576048,4,4
thinking,27,3.6117864035833347,3.5561795807241463,0.05560682285918839,4,4
thinking,28,2.1610602660513822,4.3014604110101695,-2.1404001449587873,4,4
thinking,29,2.3014982788369958,2.326618451063917,-0.025120172226921422,4,4
thinking,30,2.3953353168951392,1.6054895266781435,0.7898457902169957,4,4
thinking,31,2.6024805609315047,4.948855324501617,-2.346374763570112,3,3
thinking,32,3.332640994791248,0.6857264219777227,2.6469145728135253,4,4
thinking,33,1.8625832019092927,0.911801938819378,0.9507812630899147,4,4
thinking,34,2.103236747124826,1.581272867543151,0.5219638795816748,4,4
thinking,35,4.642579135138474,4.126566492539654,0.5160126425988203,4,4
thinking,36,2.98897264468051,1.1052562282838323,1.8837164163966775,4,4
thinking,37,2.5896502047635885,2.3168159979301555,0.27283420683343307,4,4
thinking,38,2.818564373210579,1.2542431594190322,1.564321213791547,4,4
thinking,39,4.800937000317884,2.8221601520200577,1.978776848297826,4,4
thinking,40,1.1732867902121191,1.157742758406289,0.015544031805830194,4,4
thinking,41,0.5859488794736647,0.4172308226528903,0.1687180568207744,3,3
thinking,42,0.8734031080875093,2.3635787143717404,-1.490175606284231,4,4
thinking,43,2.6695764677139984,1.3456185884995677,1.3239578792144306,4,4
thinking,44,1.4386147355608783,1.779614266739735,-0.34099953117885673,4,4
thinking,45,2.8548590226140806,1.7766479016169847,1.078211120997096,4,4
thinking,46,2.9083441034270647,2.7041083388122344,0.20423576461483028,4,4
thinking,47,3.248272984628761,1.1784601883751877,2.069812796253573,4,4
thinking,48,2.615369996554145,0.9153821211937401,1.6999878753604047,4,4
thinking,49,3.0371666135803412,3.0248215248538686,0.012345088726472664,4,4
