model,sample_idx,d_n_nocot,d_n_cot,hcds_q,n_features_used_n_nocot,n_features_used_n_cot
gemma,0,4.50844099279675,3.7075830241854386,0.8008579686113113,5,6
gemma,1,2.6521637614271922,0.3832117917909317,2.2689519696362606,5,6
gemma,2,3.8750215899530884,3.220315483875598,0.6547061060774904,5,6
gemma,3,4.172927289103004,0.34856735916442305,3.824359929938581,5,6
gemma,4,3.4912471784766885,2.439401716994766,1.0518454614819226,5,6
gemma,5,2.2832397671804476,2.0438191505233094,0.2394206166571382,5,6
gemma,6,3.18586675392009,0.1796009773675187,3.0062657765525715,5,6
gemma,7,1.9862734191114808,0.626731885377307,1.3595415337341739,5,6
gemma,8,4.547643094130105,3.345693114836026,1.2019499792940795,5,6
gemma,9,4.3700723632699585,1.1059749156254899,3.2640974476444686,5,6
gemma,10,2.5625811214403043,0.268283742846255,2.2942973785940493,4,5
gemma,11,4.899714347048948,0.3673548716519688,4.532359475396979,5,6
gemma,12,3.1445964607765515,2.1229474378669093,1.0216490229096422,5,6
gemma,13,4.2729344526020805,3.8563246742472903,0.4166097783547902,5,6
gemma,14,3.640048661726674,0.7344506548610583,2.905598006865616,5,6
gemma,15,3.3463818124568534,4.1387892356927445,-0.7924074232358911,4,5
gemma,16,3.817176401566595,2.5295299648726672,1.2876464366939278,5,6
gemma,17,4.346762487446033,0.9420028728970329,3.404759614549,5,6
gemma,18,3.662234117225226,1.2447520053711643,2.4174821118540617,5,6
gemma,19,3.5737735749176833,3.3748449658648485,0.19892860905283483,5,6
gemma,20,3.190242787201317,2.8970308523744706,0.2932119348268465,5,6
gemma,21,2.985706904783595,1.2220909970365248,1.7636159077470703,5,6
gemma,22,3.9460974026763433,0.22051981118396388,3.7255775914923794,4,5
gemma,23,3.5593925767506693,0.23542505144071096,3.3239675253099583,5,6
gemma,24,2.0876054866222082,0.6832869969021949,1.4043184897200134,5,6
gemma,25,2.7103992708313207,4.572530887134976,-1.862131616303655,5,6
gemma,26,7.53485095395408,3.018108054553765,4.516742899400315,5,6
gemma,27,4.305570344871354,3.953790209454861,0.3517801354164929,5,6
gemma,28,4.352018263110364,3.2246019289724095,1.1274163341379544,5,6
gemma,29,3.80656026502605,0.27992956825549203,3.526630696770558,5,6
gemma,30,3.756644617403726,2.890818969224014,0.8658256481797122,5,6
gemma,31,2.1412869624910473,3.3247576990789334,-1.183470736587886,4,5
gemma,32,2.92798035264224,1.0854671668315714,1.8425131858106687,5,6
gemma,33,3.7280662240566533,2.8898575716091632,0.8382086524474901,5,6
gemma,34,3.1124503806043715,0.6290404362256428,2.483409944378729,5,6
gemma,35,3.1867602399024433,1.4546024479205517,1.7321577919818916,5,6
gemma,36,3.4104606092673673,2.9358255289623854,0.4746350803049819,5,6
gemma,37,5.044429200093037,2.6505799759179687,2.3938492241750686,5,6
gemma,38,3.9564676069542117,0.17887082292800408,3.7775967840262075,5,6
gemma,39,4.450898706033046,3.2751398522746826,1.1757588537583632,5,6
gemma,40,2.7493483368521465,0.48453781141764735,2.2648105254344992,5,6
gemma,41,4.190390413363702,6.286898883594976,-2.0965084702312735,4,5
gemma,42,7.954921294498127,0.05620552140728446,7.898715773090842,6,6
gemma,43,3.7804855904003443,3.3495913478542363,0.430894242546108,5,6
gemma,44,4.587835368438576,3.284166044650575,1.3036693237880006,5,6
gemma,45,5.789559770557711,2.8950841409105936,2.894475629647117,5,6
gemma,46,3.74373936612025,2.941623327708382,0.8021160384118677,5,6
gemma,47,2.887740668916423,1.7390915421889401,1.148649126727483,5,6
gemma,48,2.8113644690890784,0.32684980720916407,2.4845146618799143,5,6
gemma,49,3.054654030602702,0.4959289412406503,2.5587250893620515,5,6
